solve_id,Solve
6421,เนื่องจากโปรแกรมลูกค้าหาย หลังจากย้ายเมื่อวาน ดึงโปรแกรมมาใหม่
6422,เนื่องจากโปรแกรมหาย shortcutโชว์ดึงมาจากไดฟ์G แต่ในเครื่องมีแค่ไดฟ์CและD ให้ทำหนังสือขอลงโปรแกรมใหม่ ให้ประธานหรือกรรมการเซ็น แนบหนังสือแต่งตั้งส่งมาทางเมล
6423,เนื่องจากใช้เวลา copy ใส่ USB นาน ลูกค้าให้ทำให้อีกทีวัน พฤ.
6424,เนื่องจากใบเสร็จหาย1ใบ แนะนำให้ทำหนังสือขอเพิ่มใบเสร็จที่หาย หรือ ให้รหัสระดับ3 ทำการเพิ่มใบเสร็จให้
6425,เนื่องจากใส่รหัสห้องผิดแนะนำให้รหัสระดับ3แก้
6426,เนื่องจากไดฟ์Dของลูกค้าหาย แต่ลูกค้าสำรองโปรแกรมไว้ในUSB Coppyโปรแกรมที่ลูกค้าสำรอง ให้ลูกค้าคีย์ใบเสร็จย้อนหลัง2วัน ลูกค้าเป็นระดับ 3
6427,เนื่องจากไดฟ์ของลูกค้าเป็น 0 ลองย้ายโปรแกรมแล้วโปรแกรมเออเร่อ แนะนำให้ทำหนังสือขอลงโปรแกรมและให้ผจก.นิติเซ็น พร้อมแนบหนังสือแต่งตั้งส่งทางเมล
6428,เนื่องจากไฟล์โปรแกรมหาย ให้เจ้าหน้าที่ทำหนังสือขอลงโปรแกรมใหม่ - ให้ประธานเซ็น พร้อมหนังสือแต่งตั้งส่ง Mail
6429,เนื่องจากกรรมการเข้ามาเปลี่ยนรหัสผ่าน เลยต้องใช้รหัสผ่านที่กรรมการเปลี่ยน
6430,เนื่องจากตอน Import ข้อมูลลงเป็นยอดรวมไม่ได้แยกรายการค้างชำระแต่ละเดือนทำให้เวลารับชำระไม่ได้ระบุเเดือนที่ชำระ แนะนำให้ใส่หมายเหตุเพิ่มเติม
6431,เนื่องจากทางลูกค้าต้องการ เพิ่มใบเสร็จย้อนหลังวันที่ 30/3/68 แนะนำให้ทำหนังสือ ส่งมาก่อน ลูกค้าจะขอรหัสระดับ3 ทำหนังสือขอรหัสระดับ3 พร้อมให้กรรมการหรือประธานเซ็น พร้อมนังสือแต่งตั้งส่งมาทางเมล
6432,เนื่องจากนิติฯ เป็นผู้ซื้อโปรแกรม แนะนำให้ส่งหนังสือจากนิติฯ โดยให้กรรมการฯ เซ็นต์ และแนบสำเนารายชื่อแต่งตั้งกรรมการฯ
6433,เนื่องจากนิติฯ เป็นผู้ซื้อโปรแกรม ขอให้ส่งหนังสือแจ้งย้ายโปรแกรมในนามนิติบุคคล จึงจะดำเนินการย้ายโปรแกรมได้
6434,เนื่องจากบ้านแมกไม้ ยังไม่มีการเสนอราคา MA ปี 66-67 (หมด MA 9 มีนาคม 2566) จึงไม่แน่ใจเรื่องราคาที่จะเสนอไปว่าจะมีส่วนลดให้ลูกค้าหรือเปล่า ||| โทรฯ แจ้งลูกค้าว่าจะส่งใบเสนอฯให้วันจันทร์
6435,เนื่องจากยังไม่มีมิเตอร์น้ำเคลื่อนไหวถึงแม้ใส่เลข 0 แล้ว save จะยังไม่ save ให้
6436,เนื่องจากรหัสระดับ1 ไม่สามารถแก้ไขใบเสร็จหรือออกใบลดหนี้ได้// แนะนำให้ทำหนังสือให้ระดับ1สามารถแก้ไขใบเสร็จหรือลดหนี้ได้
