status_id,status
1263,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 09/2564 )>>
1264,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 09/2564)>>
1265,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 09/2567 )>><<(NEW 09/2566)>>
1266,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 10/2559 )>>
1267,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 10/2559)>>
1268,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 10/2565)>>
1269,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 11/2558)>>
1270,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 11/2562 )>>
1271,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 11/2562)>>
1272,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 11/2565)>>
1273,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 11/2567)>><<(NEW 11/2566)>>
1274,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 12/2554)>>
1275,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 12/2560)>>
1276,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 12/2560)>><<(NEW 12/2559 )>>
1277,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 12/2561)>>
1278,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 12/2561)>><<(TF 12/2560)>>
1279,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด 12/2564)NEW12/2563))>>
1280,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA 04/2563 )>>
1281,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA 05/2559)>>
1282,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA 05/2559)>><<(NEW 05/2558)>>
1283,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA 09/2563)>>
1284,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA 09/2567)>><<(NEW 09/2566)>>
1285,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA 12/2557 )>>
1286,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA01/2560)>>
1287,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA01/2563)>>
1288,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA02/2558 )>>
1289,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA02/2558)>>
1290,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA04/2563)>>
1291,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA05/2559)>>
1292,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA06/2558)>>
1293,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA06/2562)>>
1294,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA07/2562)>>
1295,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA09/2563)>>
1296,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA09/2564)>>
1297,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA11/2554)>><<(NEW 11//2553)>>
1298,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA11/2564)>>
1299,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA12/2557 )>>
1300,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA12/2557)>>
1301,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA12/2561)>>
1302,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมด MA12/2562)>>
1303,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับ หมดMA02/2565)>>
1304,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด 01/2564)>>
1305,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด 01/2565)>>
1306,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด 07/2567)>>
1307,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด 08/2552)>>
1308,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด 09/2560)>>
1309,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด 10/2564)>>
1310,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด MA12/2564)>>
1311,<<(ส่งใบเสนอราคาไปแล้ว แต่ยังไม่ตอบกลับหมด08/2552)>>
1312,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ 07/2568)>>
1313,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2557)>>
1314,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2558)>>
1315,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2559)>>
1316,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2559)>><<(NEW 01/2558)>>
1317,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2560)>>
1318,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2561)>>
1319,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2562)>>
1320,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2562)>><<(NEW 01/2561)>>
1321,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2563)>>
1322,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2564)>>
1323,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2564)>><<(NEW 01/2563)>>
1324,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2565)>>
1325,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2566)>>
1326,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2567)>>
1327,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2567)>><<(NEW 01/2566)>>
1328,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2567)>><<(TF 01/2566)>>
1329,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2568)>>
1330,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2568)>> <<(NEW 01/2567)>>
1331,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2568)>><<(NEW 01/2567)>>
1332,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2569)>>
1333,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 01/2569)>><<(NEW 01/2568)>>
1334,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2555)>>
1335,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2557)>>
1336,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2559)>>
1337,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2560)>>
1338,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2561)>>
1339,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2562)>>
1340,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2563)>>
1341,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2564)>>
1342,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2565 )>>
1343,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2565)>>
1344,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2566)>>
1345,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2567)>>
1346,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2567)>><<(NEW 02/2566)>>
1347,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2567)>><<(TF 02/2566)>>
1348,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2568)>>
1349,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2568)>><<(NEW 02/2567)>>
1350,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2568)>><<(NEW 03/2567)>>
1351,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2569)>>
1352,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 02/2569)>><<(NEW 02/2568)>>
1353,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 03/2557)>>
1354,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 03/2558)>>
1355,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 03/2559)>>
1356,<<(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 03/2561)>>
